gender,city,age,education,profession,annual_income
[ANY-GENDER],[Italy],[32-78],[ANY-EDUCATION],[ANY-JOB],71654
[ANY-GENDER],[Italy],[18-74],[ANY-EDUCATION],[ANY-JOB],33255
[ANY-GENDER],[Italy],[18-74],[ANY-EDUCATION],[ANY-JOB],27462
[ANY-GENDER],[Italy],[18-74],[ANY-EDUCATION],[ANY-JOB],35322
[ANY-GENDER],[Italy],[25-43],[ANY-EDUCATION],[ANY-JOB],27779
[ANY-GENDER],[Italy],[25-43],[ANY-EDUCATION],[ANY-JOB],24938
[ANY-GENDER],[Italy],[25-43],[ANY-EDUCATION],[ANY-JOB],33611
female,[Italy],[44-84],[ANY-EDUCATION],[ANY-JOB],23238
female,[Italy],[44-84],[ANY-EDUCATION],[ANY-JOB],28166
female,[Italy],[44-84],[ANY-EDUCATION],[ANY-JOB],30377
male,[Italy],[36-88],High School,[ANY-JOB],25676
male,[Italy],[36-88],High School,[ANY-JOB],42227
male,[Italy],[36-88],High School,[ANY-JOB],6433
male,[Italy],[22-58],[ANY-EDUCATION],[ANY-JOB],24580
male,[Italy],[22-58],[ANY-EDUCATION],[ANY-JOB],45415
male,[Italy],[22-58],[ANY-EDUCATION],[ANY-JOB],37390
male,[Italy],[50-80],[ANY-EDUCATION],[ANY-JOB],77462
male,[Italy],[50-80],[ANY-EDUCATION],[ANY-JOB],25701
male,[Italy],[50-80],[ANY-EDUCATION],[ANY-JOB],42293
[ANY-GENDER],[Italy],[43-62],[ANY-EDUCATION],[ANY-JOB],38953
[ANY-GENDER],[Italy],[43-62],[ANY-EDUCATION],[ANY-JOB],29119
[ANY-GENDER],[Italy],[43-62],[ANY-EDUCATION],[ANY-JOB],45019
[ANY-GENDER],[Italy],[25-44],High School,[ANY-JOB],19696
[ANY-GENDER],[Italy],[25-44],High School,[ANY-JOB],26569
[ANY-GENDER],[Italy],[25-44],High School,[ANY-JOB],26759
[ANY-GENDER],[Italy],[25-67],[ANY-EDUCATION],[ANY-JOB],45124
[ANY-GENDER],[Italy],[25-67],[ANY-EDUCATION],[ANY-JOB],27358
[ANY-GENDER],[Italy],[25-67],[ANY-EDUCATION],[ANY-JOB],36746
[ANY-GENDER],[Italy],[43-69],[ANY-EDUCATION],[ANY-JOB],31874
[ANY-GENDER],[Italy],[43-69],[ANY-EDUCATION],[ANY-JOB],38005
[ANY-GENDER],[Italy],[43-69],[ANY-EDUCATION],[ANY-JOB],23409
[ANY-GENDER],[Italy],[27-75],[ANY-EDUCATION],[ANY-JOB],25506
[ANY-GENDER],[Italy],[27-75],[ANY-EDUCATION],[ANY-JOB],86564
[ANY-GENDER],[Italy],[27-75],[ANY-EDUCATION],[ANY-JOB],54298
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],34271
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],39290
[ANY-GENDER],[Italy],[37-78],[ANY-EDUCATION],[ANY-JOB],84575
female,[Italy],[44-72],[ANY-EDUCATION],[ANY-JOB],43787
female,[Italy],[44-72],[ANY-EDUCATION],[ANY-JOB],42964
female,[Italy],[44-72],[ANY-EDUCATION],[ANY-JOB],40510
[ANY-GENDER],[North],[28-45],[ANY-EDUCATION],[ANY-JOB],11220
[ANY-GENDER],[North],[28-45],[ANY-EDUCATION],[ANY-JOB],31209
[ANY-GENDER],[North],[28-45],[ANY-EDUCATION],[ANY-JOB],14328
[ANY-GENDER],[Italy],[31-78],[ANY-EDUCATION],[ANY-JOB],20022
[ANY-GENDER],[Italy],[31-78],[ANY-EDUCATION],[ANY-JOB],33522
[ANY-GENDER],[Italy],[31-78],[ANY-EDUCATION],[ANY-JOB],30483
[ANY-GENDER],[Italy],[53-70],[ANY-EDUCATION],[ANY-JOB],37886
[ANY-GENDER],[Italy],[53-70],[ANY-EDUCATION],[ANY-JOB],51458
[ANY-GENDER],[Italy],[53-70],[ANY-EDUCATION],[ANY-JOB],27457
[ANY-GENDER],[Italy],[21-78],[ANY-EDUCATION],[ANY-JOB],37287
[ANY-GENDER],[Italy],[21-78],[ANY-EDUCATION],[ANY-JOB],52222
[ANY-GENDER],[Italy],[21-78],[ANY-EDUCATION],[ANY-JOB],57695
[ANY-GENDER],[North],[35-48],[ANY-EDUCATION],[ANY-JOB],54664
[ANY-GENDER],[North],[35-48],[ANY-EDUCATION],[ANY-JOB],35265
[ANY-GENDER],[North],[35-48],[ANY-EDUCATION],[ANY-JOB],35911
[ANY-GENDER],[Italy],[44-75],[ANY-EDUCATION],[ANY-JOB],34196
[ANY-GENDER],[Italy],[44-75],[ANY-EDUCATION],[ANY-JOB],39079
[ANY-GENDER],[Italy],[44-75],[ANY-EDUCATION],[ANY-JOB],35390
[ANY-GENDER],[Italy],[39-56],High School,[Factory],21733
[ANY-GENDER],[Italy],[39-56],High School,[Factory],21584
[ANY-GENDER],[Italy],[39-56],High School,[Factory],33813
[ANY-GENDER],[Italy],[42-90],High School,[ANY-JOB],14928
[ANY-GENDER],[Italy],[42-90],High School,[ANY-JOB],37246
[ANY-GENDER],[Italy],[42-90],High School,[ANY-JOB],29409
male,[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],36189
male,[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],22409
male,[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],61769
[ANY-GENDER],[North],[45-85],[ANY-EDUCATION],[ANY-JOB],59666
[ANY-GENDER],[North],[45-85],[ANY-EDUCATION],[ANY-JOB],58232
[ANY-GENDER],[North],[45-85],[ANY-EDUCATION],[ANY-JOB],25005
[ANY-GENDER],[Italy],[19-47],High School,[ANY-JOB],23282
[ANY-GENDER],[Italy],[19-47],High School,[ANY-JOB],23957
[ANY-GENDER],[Italy],[19-47],High School,[ANY-JOB],37777
[ANY-GENDER],[Italy],[26-75],[ANY-EDUCATION],[ANY-JOB],29237
[ANY-GENDER],[Italy],[26-75],[ANY-EDUCATION],[ANY-JOB],26602
[ANY-GENDER],[Italy],[26-75],[ANY-EDUCATION],[ANY-JOB],60337
[ANY-GENDER],[Italy],[22-73],[ANY-EDUCATION],[ANY-JOB],28598
[ANY-GENDER],[Italy],[22-73],[ANY-EDUCATION],[ANY-JOB],21240
[ANY-GENDER],[Italy],[22-73],[ANY-EDUCATION],[ANY-JOB],31485
[ANY-GENDER],[Italy],[30-79],[ANY-EDUCATION],[ANY-JOB],29023
[ANY-GENDER],[Italy],[30-79],[ANY-EDUCATION],[ANY-JOB],21899
[ANY-GENDER],[Italy],[30-79],[ANY-EDUCATION],[ANY-JOB],32275
male,[Italy],[27-83],[ANY-EDUCATION],[ANY-JOB],25869
male,[Italy],[27-83],[ANY-EDUCATION],[ANY-JOB],47673
male,[Italy],[27-83],[ANY-EDUCATION],[ANY-JOB],38915
male,[Italy],[42-88],[ANY-EDUCATION],[ANY-JOB],26936
male,[Italy],[42-88],[ANY-EDUCATION],[ANY-JOB],27521
male,[Italy],[42-88],[ANY-EDUCATION],[ANY-JOB],28899
[ANY-GENDER],[Italy],[23-66],High School,[ANY-JOB],21650
[ANY-GENDER],[Italy],[23-66],High School,[ANY-JOB],27536
[ANY-GENDER],[Italy],[23-66],High School,[ANY-JOB],37331
[ANY-GENDER],[South],[36-80],[ANY-EDUCATION],[ANY-JOB],34784
[ANY-GENDER],[South],[36-80],[ANY-EDUCATION],[ANY-JOB],25019
[ANY-GENDER],[South],[36-80],[ANY-EDUCATION],[ANY-JOB],27775
male,[South],[36-72],[ANY-EDUCATION],[ANY-JOB],33581
male,[South],[36-72],[ANY-EDUCATION],[ANY-JOB],33106
male,[South],[36-72],[ANY-EDUCATION],[ANY-JOB],76511
[ANY-GENDER],[Italy],[21-69],[ANY-EDUCATION],[ANY-JOB],30935
[ANY-GENDER],[Italy],[21-69],[ANY-EDUCATION],[ANY-JOB],22046
[ANY-GENDER],[Italy],[21-69],[ANY-EDUCATION],[ANY-JOB],33070
[ANY-GENDER],[Italy],[54-79],[ANY-EDUCATION],[ANY-JOB],45494
[ANY-GENDER],[Italy],[54-79],[ANY-EDUCATION],[ANY-JOB],29032
[ANY-GENDER],[Italy],[54-79],[ANY-EDUCATION],[ANY-JOB],23153
[ANY-GENDER],[Italy],[59-79],[ANY-EDUCATION],[ANY-JOB],26065
[ANY-GENDER],[Italy],[59-79],[ANY-EDUCATION],[ANY-JOB],35842
[ANY-GENDER],[Italy],[59-79],[ANY-EDUCATION],[ANY-JOB],35292
[ANY-GENDER],[North],[40-81],[ANY-EDUCATION],[ANY-JOB],56240
[ANY-GENDER],[North],[40-81],[ANY-EDUCATION],[ANY-JOB],38579
[ANY-GENDER],[North],[40-81],[ANY-EDUCATION],[ANY-JOB],34906
[ANY-GENDER],[Italy],[49-83],[ANY-EDUCATION],[ANY-JOB],29399
[ANY-GENDER],[Italy],[49-83],[ANY-EDUCATION],[ANY-JOB],19678
[ANY-GENDER],[Italy],[49-83],[ANY-EDUCATION],[ANY-JOB],38405
[ANY-GENDER],[Italy],[39-70],[ANY-EDUCATION],[ANY-JOB],30994
[ANY-GENDER],[Italy],[39-70],[ANY-EDUCATION],[ANY-JOB],34873
[ANY-GENDER],[Italy],[39-70],[ANY-EDUCATION],[ANY-JOB],22004
female,[Italy],[32-75],[ANY-EDUCATION],[ANY-JOB],4853
female,[Italy],[32-75],[ANY-EDUCATION],[ANY-JOB],20796
female,[Italy],[32-75],[ANY-EDUCATION],[ANY-JOB],34191
[ANY-GENDER],[Italy],[18-62],High School,[ANY-JOB],20599
[ANY-GENDER],[Italy],[18-62],High School,[ANY-JOB],25240
[ANY-GENDER],[Italy],[18-62],High School,[ANY-JOB],26244
[ANY-GENDER],[North],[30-81],[ANY-EDUCATION],[ANY-JOB],18937
[ANY-GENDER],[North],[30-81],[ANY-EDUCATION],[ANY-JOB],40027
[ANY-GENDER],[North],[30-81],[ANY-EDUCATION],[ANY-JOB],23514
[ANY-GENDER],[South],[26-60],[ANY-EDUCATION],[ANY-JOB],28278
[ANY-GENDER],[South],[26-60],[ANY-EDUCATION],[ANY-JOB],38764
[ANY-GENDER],[South],[26-60],[ANY-EDUCATION],[ANY-JOB],38303
female,[Italy],[27-84],[ANY-EDUCATION],[ANY-JOB],28133
female,[Italy],[27-84],[ANY-EDUCATION],[ANY-JOB],35773
female,[Italy],[27-84],[ANY-EDUCATION],[ANY-JOB],21071
[ANY-GENDER],[Italy],[18-61],[ANY-EDUCATION],[ANY-JOB],25781
[ANY-GENDER],[Italy],[18-61],[ANY-EDUCATION],[ANY-JOB],24849
[ANY-GENDER],[Italy],[18-61],[ANY-EDUCATION],[ANY-JOB],30100
[ANY-GENDER],[Italy],[31-46],[ANY-EDUCATION],[ANY-JOB],28314
[ANY-GENDER],[Italy],[31-46],[ANY-EDUCATION],[ANY-JOB],31425
[ANY-GENDER],[Italy],[31-46],[ANY-EDUCATION],[ANY-JOB],25640
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],32160
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],28226
[ANY-GENDER],[Italy],[58-83],[ANY-EDUCATION],[ANY-JOB],39573
[ANY-GENDER],[Italy],[51-56],[ANY-EDUCATION],[ANY-JOB],86903
[ANY-GENDER],[Italy],[51-56],[ANY-EDUCATION],[ANY-JOB],25850
[ANY-GENDER],[Italy],[51-56],[ANY-EDUCATION],[ANY-JOB],26613
[ANY-GENDER],[Italy],[56-75],[ANY-EDUCATION],[ANY-JOB],38831
[ANY-GENDER],[Italy],[56-75],[ANY-EDUCATION],[ANY-JOB],26212
[ANY-GENDER],[Italy],[56-75],[ANY-EDUCATION],[ANY-JOB],44092
[ANY-GENDER],[Italy],[65-85],[ANY-EDUCATION],[ANY-JOB],24026
[ANY-GENDER],[Italy],[65-85],[ANY-EDUCATION],[ANY-JOB],29107
[ANY-GENDER],[Italy],[65-85],[ANY-EDUCATION],[ANY-JOB],26201
male,[Italy],[39-68],[ANY-EDUCATION],[ANY-JOB],44816
male,[Italy],[39-68],[ANY-EDUCATION],[ANY-JOB],19565
male,[Italy],[39-68],[ANY-EDUCATION],[ANY-JOB],35600
[ANY-GENDER],[Italy],[43-90],[ANY-EDUCATION],[ANY-JOB],32576
[ANY-GENDER],[Italy],[43-90],[ANY-EDUCATION],[ANY-JOB],58137
[ANY-GENDER],[Italy],[43-90],[ANY-EDUCATION],[ANY-JOB],35609
[ANY-GENDER],[Italy],[68-82],[ANY-EDUCATION],[ANY-JOB],35283
[ANY-GENDER],[Italy],[68-82],[ANY-EDUCATION],[ANY-JOB],28776
[ANY-GENDER],[Italy],[68-82],[ANY-EDUCATION],[ANY-JOB],18639
female,[Italy],[33-82],[ANY-EDUCATION],[ANY-JOB],49579
female,[Italy],[33-82],[ANY-EDUCATION],[ANY-JOB],24419
female,[Italy],[33-82],[ANY-EDUCATION],[ANY-JOB],28688
[ANY-GENDER],[North],[34-55],[ANY-EDUCATION],[ANY-JOB],39315
[ANY-GENDER],[North],[34-55],[ANY-EDUCATION],[ANY-JOB],15751
[ANY-GENDER],[North],[34-55],[ANY-EDUCATION],[ANY-JOB],73573
[ANY-GENDER],[North],[27-76],[ANY-EDUCATION],[ANY-JOB],26057
[ANY-GENDER],[North],[27-76],[ANY-EDUCATION],[ANY-JOB],34026
[ANY-GENDER],[North],[27-76],[ANY-EDUCATION],[ANY-JOB],77007
[ANY-GENDER],[Italy],[31-48],[ANY-EDUCATION],[ANY-JOB],30664
[ANY-GENDER],[Italy],[31-48],[ANY-EDUCATION],[ANY-JOB],44713
[ANY-GENDER],[Italy],[31-48],[ANY-EDUCATION],[ANY-JOB],38573
[ANY-GENDER],[Italy],[57-82],[ANY-EDUCATION],[ANY-JOB],24528
[ANY-GENDER],[Italy],[57-82],[ANY-EDUCATION],[ANY-JOB],37082
[ANY-GENDER],[Italy],[57-82],[ANY-EDUCATION],[ANY-JOB],86431
[ANY-GENDER],[Italy],[23-53],[ANY-EDUCATION],[ANY-JOB],43599
[ANY-GENDER],[Italy],[23-53],[ANY-EDUCATION],[ANY-JOB],28295
[ANY-GENDER],[Italy],[23-53],[ANY-EDUCATION],[ANY-JOB],39174
[ANY-GENDER],[Italy],[39-82],High School,[ANY-JOB],23854
[ANY-GENDER],[Italy],[39-82],High School,[ANY-JOB],15705
[ANY-GENDER],[Italy],[39-82],High School,[ANY-JOB],29290
[ANY-GENDER],[Italy],[18-90],[ANY-EDUCATION],[ANY-JOB],18077
[ANY-GENDER],[Italy],[18-90],[ANY-EDUCATION],[ANY-JOB],75605
[ANY-GENDER],[Italy],[18-90],[ANY-EDUCATION],[ANY-JOB],48675
[ANY-GENDER],[Italy],[37-87],High School,[ANY-JOB],22606
[ANY-GENDER],[Italy],[37-87],High School,[ANY-JOB],42920
[ANY-GENDER],[Italy],[37-87],High School,[ANY-JOB],30556
[ANY-GENDER],[Italy],[62-90],[ANY-EDUCATION],[ANY-JOB],28464
[ANY-GENDER],[Italy],[62-90],[ANY-EDUCATION],[ANY-JOB],43636
[ANY-GENDER],[Italy],[62-90],[ANY-EDUCATION],[ANY-JOB],18521
[ANY-GENDER],[Italy],[55-84],[ANY-EDUCATION],[ANY-JOB],116599
[ANY-GENDER],[Italy],[55-84],[ANY-EDUCATION],[ANY-JOB],25989
[ANY-GENDER],[Italy],[55-84],[ANY-EDUCATION],[ANY-JOB],40225
[ANY-GENDER],[Italy],[27-56],[ANY-EDUCATION],[ANY-JOB],33337
[ANY-GENDER],[Italy],[27-56],[ANY-EDUCATION],[ANY-JOB],41448
[ANY-GENDER],[Italy],[27-56],[ANY-EDUCATION],[ANY-JOB],29894
[ANY-GENDER],[Italy],[33-66],[ANY-EDUCATION],[ANY-JOB],38845
[ANY-GENDER],[Italy],[33-66],[ANY-EDUCATION],[ANY-JOB],34873
[ANY-GENDER],[Italy],[33-66],[ANY-EDUCATION],[ANY-JOB],32794
[ANY-GENDER],[Italy],[43-58],[ANY-EDUCATION],[ANY-JOB],24288
[ANY-GENDER],[Italy],[43-58],[ANY-EDUCATION],[ANY-JOB],28525
[ANY-GENDER],[Italy],[43-58],[ANY-EDUCATION],[ANY-JOB],46107
[ANY-GENDER],[Italy],[18-58],[ANY-EDUCATION],[ANY-JOB],22344
[ANY-GENDER],[Italy],[18-58],[ANY-EDUCATION],[ANY-JOB],22986
[ANY-GENDER],[Italy],[18-58],[ANY-EDUCATION],[ANY-JOB],27379
[ANY-GENDER],[Italy],[42-77],[ANY-EDUCATION],[ANY-JOB],24379
[ANY-GENDER],[Italy],[42-77],[ANY-EDUCATION],[ANY-JOB],28139
[ANY-GENDER],[Italy],[42-77],[ANY-EDUCATION],[ANY-JOB],30881
[ANY-GENDER],[Italy],[40-77],[ANY-EDUCATION],[ANY-JOB],26563
[ANY-GENDER],[Italy],[40-77],[ANY-EDUCATION],[ANY-JOB],54265
[ANY-GENDER],[Italy],[40-77],[ANY-EDUCATION],[ANY-JOB],39715
[ANY-GENDER],[Italy],[30-51],High School,[Arts],32896
[ANY-GENDER],[Italy],[30-51],High School,[Arts],35474
[ANY-GENDER],[Italy],[30-51],High School,[Arts],27445
[ANY-GENDER],[Italy],[77-78],[ANY-EDUCATION],[ANY-JOB],40958
[ANY-GENDER],[Italy],[77-78],[ANY-EDUCATION],[ANY-JOB],41422
[ANY-GENDER],[Italy],[77-78],[ANY-EDUCATION],[ANY-JOB],31080
[ANY-GENDER],[Italy],[25-46],Bachelor's Degree,[ANY-JOB],27015
[ANY-GENDER],[Italy],[25-46],Bachelor's Degree,[ANY-JOB],45070
[ANY-GENDER],[Italy],[25-46],Bachelor's Degree,[ANY-JOB],48032
[ANY-GENDER],[Italy],[52-71],[ANY-EDUCATION],[ANY-JOB],40272
[ANY-GENDER],[Italy],[52-71],[ANY-EDUCATION],[ANY-JOB],32443
[ANY-GENDER],[Italy],[52-71],[ANY-EDUCATION],[ANY-JOB],58088
female,[Italy],[23-79],[ANY-EDUCATION],[ANY-JOB],34437
female,[Italy],[23-79],[ANY-EDUCATION],[ANY-JOB],29813
female,[Italy],[23-79],[ANY-EDUCATION],[ANY-JOB],22817
male,[North],[62-70],High School,[ANY-JOB],28679
male,[North],[62-70],High School,[ANY-JOB],20323
male,[North],[62-70],High School,[ANY-JOB],37636
[ANY-GENDER],[Italy],[53-81],[ANY-EDUCATION],[ANY-JOB],24202
[ANY-GENDER],[Italy],[53-81],[ANY-EDUCATION],[ANY-JOB],26273
[ANY-GENDER],[Italy],[53-81],[ANY-EDUCATION],[ANY-JOB],33338
male,[Italy],[26-64],[ANY-EDUCATION],[ANY-JOB],51997
male,[Italy],[26-64],[ANY-EDUCATION],[ANY-JOB],31516
male,[Italy],[26-64],[ANY-EDUCATION],[ANY-JOB],34804
[ANY-GENDER],[Italy],[25-58],[ANY-EDUCATION],[ANY-JOB],15432
[ANY-GENDER],[Italy],[25-58],[ANY-EDUCATION],[ANY-JOB],59161
[ANY-GENDER],[Italy],[25-58],[ANY-EDUCATION],[ANY-JOB],27915
female,[Italy],[24-78],[ANY-EDUCATION],[ANY-JOB],44698
female,[Italy],[24-78],[ANY-EDUCATION],[ANY-JOB],69553
female,[Italy],[24-78],[ANY-EDUCATION],[ANY-JOB],49381
female,[Italy],[30-72],[ANY-EDUCATION],[ANY-JOB],29162
female,[Italy],[30-72],[ANY-EDUCATION],[ANY-JOB],19764
female,[Italy],[30-72],[ANY-EDUCATION],[ANY-JOB],43435
[ANY-GENDER],[Italy],[43-66],[ANY-EDUCATION],[ANY-JOB],28778
[ANY-GENDER],[Italy],[43-66],[ANY-EDUCATION],[ANY-JOB],27834
[ANY-GENDER],[Italy],[43-66],[ANY-EDUCATION],[ANY-JOB],40389
male,[Italy],[28-55],[ANY-EDUCATION],[ANY-JOB],32997
male,[Italy],[28-55],[ANY-EDUCATION],[ANY-JOB],66208
male,[Italy],[28-55],[ANY-EDUCATION],[ANY-JOB],24351
[ANY-GENDER],[Italy],[26-85],[ANY-EDUCATION],[ANY-JOB],35255
[ANY-GENDER],[Italy],[26-85],[ANY-EDUCATION],[ANY-JOB],64618
[ANY-GENDER],[Italy],[26-85],[ANY-EDUCATION],[ANY-JOB],19150
[ANY-GENDER],[Italy],[55-76],[ANY-EDUCATION],[ANY-JOB],21069
[ANY-GENDER],[Italy],[55-76],[ANY-EDUCATION],[ANY-JOB],25238
[ANY-GENDER],[Italy],[55-76],[ANY-EDUCATION],[ANY-JOB],44229
[ANY-GENDER],[Italy],[49-78],[ANY-EDUCATION],[ANY-JOB],21785
[ANY-GENDER],[Italy],[49-78],[ANY-EDUCATION],[ANY-JOB],52817
[ANY-GENDER],[Italy],[49-78],[ANY-EDUCATION],[ANY-JOB],47399
male,[Italy],[57-65],[ANY-EDUCATION],[ANY-JOB],31295
male,[Italy],[57-65],[ANY-EDUCATION],[ANY-JOB],30051
male,[Italy],[57-65],[ANY-EDUCATION],[ANY-JOB],16172
[ANY-GENDER],[North],[46-78],[ANY-EDUCATION],[ANY-JOB],32554
[ANY-GENDER],[North],[46-78],[ANY-EDUCATION],[ANY-JOB],24315
[ANY-GENDER],[North],[46-78],[ANY-EDUCATION],[ANY-JOB],82717
[ANY-GENDER],[Italy],[32-89],[ANY-EDUCATION],[ANY-JOB],20614
[ANY-GENDER],[Italy],[32-89],[ANY-EDUCATION],[ANY-JOB],45706
[ANY-GENDER],[Italy],[32-89],[ANY-EDUCATION],[ANY-JOB],45641
[ANY-GENDER],[North],[43-66],[ANY-EDUCATION],[ANY-JOB],29739
[ANY-GENDER],[North],[43-66],[ANY-EDUCATION],[ANY-JOB],23617
[ANY-GENDER],[North],[43-66],[ANY-EDUCATION],[ANY-JOB],46133
[ANY-GENDER],[Italy],[30-44],High School,[Factory],38263
[ANY-GENDER],[Italy],[30-44],High School,[Factory],24545
[ANY-GENDER],[Italy],[30-44],High School,[Factory],19082
male,[North],[33-80],[ANY-EDUCATION],[ANY-JOB],28882
male,[North],[33-80],[ANY-EDUCATION],[ANY-JOB],71740
male,[North],[33-80],[ANY-EDUCATION],[ANY-JOB],29762
female,[North],[39-76],[ANY-EDUCATION],[ANY-JOB],40167
female,[North],[39-76],[ANY-EDUCATION],[ANY-JOB],26737
female,[North],[39-76],[ANY-EDUCATION],[ANY-JOB],31452
female,[Italy],[28-48],[ANY-EDUCATION],[ANY-JOB],26276
female,[Italy],[28-48],[ANY-EDUCATION],[ANY-JOB],40736
female,[Italy],[28-48],[ANY-EDUCATION],[ANY-JOB],66645
[ANY-GENDER],[Italy],[44-90],[ANY-EDUCATION],[ANY-JOB],62102
[ANY-GENDER],[Italy],[44-90],[ANY-EDUCATION],[ANY-JOB],34376
[ANY-GENDER],[Italy],[44-90],[ANY-EDUCATION],[ANY-JOB],27098
[ANY-GENDER],[Italy],[44-73],[ANY-EDUCATION],[ANY-JOB],28575
[ANY-GENDER],[Italy],[44-73],[ANY-EDUCATION],[ANY-JOB],30463
[ANY-GENDER],[Italy],[44-73],[ANY-EDUCATION],[ANY-JOB],26275
[ANY-GENDER],[Italy],[50-72],High School,[ANY-JOB],27545
[ANY-GENDER],[Italy],[50-72],High School,[ANY-JOB],32132
[ANY-GENDER],[Italy],[50-72],High School,[ANY-JOB],23622
[ANY-GENDER],[Italy],[36-74],[ANY-EDUCATION],[ANY-JOB],29798
[ANY-GENDER],[Italy],[36-74],[ANY-EDUCATION],[ANY-JOB],16340
[ANY-GENDER],[Italy],[36-74],[ANY-EDUCATION],[ANY-JOB],36638
[ANY-GENDER],[Italy],[34-87],[ANY-EDUCATION],[ANY-JOB],23204
[ANY-GENDER],[Italy],[34-87],[ANY-EDUCATION],[ANY-JOB],31047
[ANY-GENDER],[Italy],[34-87],[ANY-EDUCATION],[ANY-JOB],74541
[ANY-GENDER],[Italy],[25-73],[ANY-EDUCATION],[ANY-JOB],49270
[ANY-GENDER],[Italy],[25-73],[ANY-EDUCATION],[ANY-JOB],29793
[ANY-GENDER],[Italy],[25-73],[ANY-EDUCATION],[ANY-JOB],50258
[ANY-GENDER],[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],39748
[ANY-GENDER],[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],33048
[ANY-GENDER],[Italy],[23-76],[ANY-EDUCATION],[ANY-JOB],21417
[ANY-GENDER],[Italy],[24-76],[ANY-EDUCATION],[ANY-JOB],26021
[ANY-GENDER],[Italy],[24-76],[ANY-EDUCATION],[ANY-JOB],46637
[ANY-GENDER],[Italy],[24-76],[ANY-EDUCATION],[ANY-JOB],34203
[ANY-GENDER],[North],[18-56],[ANY-EDUCATION],[ANY-JOB],26899
[ANY-GENDER],[North],[18-56],[ANY-EDUCATION],[ANY-JOB],44437
[ANY-GENDER],[North],[18-56],[ANY-EDUCATION],[ANY-JOB],22990
[ANY-GENDER],[Italy],[26-70],[ANY-EDUCATION],[ANY-JOB],32500
[ANY-GENDER],[Italy],[26-70],[ANY-EDUCATION],[ANY-JOB],20311
[ANY-GENDER],[Italy],[26-70],[ANY-EDUCATION],[ANY-JOB],28361
[ANY-GENDER],[Italy],[37-68],[ANY-EDUCATION],[ANY-JOB],35413
[ANY-GENDER],[Italy],[37-68],[ANY-EDUCATION],[ANY-JOB],31448
[ANY-GENDER],[Italy],[37-68],[ANY-EDUCATION],[ANY-JOB],33726
[ANY-GENDER],[Italy],[22-63],[ANY-EDUCATION],[ANY-JOB],25135
[ANY-GENDER],[Italy],[22-63],[ANY-EDUCATION],[ANY-JOB],58336
[ANY-GENDER],[Italy],[22-63],[ANY-EDUCATION],[ANY-JOB],32080
[ANY-GENDER],[Italy],[52-56],[ANY-EDUCATION],[ANY-JOB],38819
[ANY-GENDER],[Italy],[52-56],[ANY-EDUCATION],[ANY-JOB],31041
[ANY-GENDER],[Italy],[52-56],[ANY-EDUCATION],[ANY-JOB],50863
female,[Italy],[51-90],High School,[ANY-JOB],28874
female,[Italy],[51-90],High School,[ANY-JOB],33781
female,[Italy],[51-90],High School,[ANY-JOB],18690
[ANY-GENDER],[Italy],[24-86],High School,[ANY-JOB],19543
[ANY-GENDER],[Italy],[24-86],High School,[ANY-JOB],21274
[ANY-GENDER],[Italy],[24-86],High School,[ANY-JOB],27496
[ANY-GENDER],[Italy],[50-78],[ANY-EDUCATION],[ANY-JOB],38620
[ANY-GENDER],[Italy],[50-78],[ANY-EDUCATION],[ANY-JOB],29469
[ANY-GENDER],[Italy],[50-78],[ANY-EDUCATION],[ANY-JOB],20704
[ANY-GENDER],[Italy],[36-62],[ANY-EDUCATION],[ANY-JOB],26188
[ANY-GENDER],[Italy],[36-62],[ANY-EDUCATION],[ANY-JOB],11021
[ANY-GENDER],[Italy],[36-62],[ANY-EDUCATION],[ANY-JOB],17616
[ANY-GENDER],[North],[56-88],[ANY-EDUCATION],[ANY-JOB],39928
[ANY-GENDER],[North],[56-88],[ANY-EDUCATION],[ANY-JOB],80162
[ANY-GENDER],[North],[56-88],[ANY-EDUCATION],[ANY-JOB],35982
[ANY-GENDER],[Italy],[47-80],High School,[ANY-JOB],39261
[ANY-GENDER],[Italy],[47-80],High School,[ANY-JOB],28676
[ANY-GENDER],[Italy],[47-80],High School,[ANY-JOB],29044
[ANY-GENDER],[Italy],[22-73],High School,[ANY-JOB],45532
[ANY-GENDER],[Italy],[22-73],High School,[ANY-JOB],35901
[ANY-GENDER],[Italy],[22-73],High School,[ANY-JOB],24053
[ANY-GENDER],[Italy],[64-73],[ANY-EDUCATION],[ANY-JOB],113809
[ANY-GENDER],[Italy],[64-73],[ANY-EDUCATION],[ANY-JOB],14707
[ANY-GENDER],[Italy],[64-73],[ANY-EDUCATION],[ANY-JOB],36594
male,[Italy],[33-54],Bachelor's Degree,[ANY-JOB],45652
male,[Italy],[33-54],Bachelor's Degree,[ANY-JOB],47798
